Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
59,7500	0,071
59,8000	-0,116
59,8500	-0,771
59,9000	-1,656
59,9500	-1,926
60,0000	-1,396
60,0500	-0,536
60,1000	-0,025
60,1500	0,069
60,2000	-0,134
60,2500	-0,811
60,3000	-1,684
60,3500	-1,918
60,4000	-1,365
60,4500	-0,506
60,5000	-0,016
60,5500	0,066
60,6000	-0,149
60,6500	-0,842
60,7000	-1,707
60,7500	-1,912
60,8000	-1,330
60,8500	-0,478
60,9000	-0,006
60,9500	0,064
61,0000	-0,170
61,0500	-0,886
61,1000	-1,734
61,1500	-1,899
61,2000	-1,293
61,2500	-0,448
61,3000	0,003
61,3500	0,063
61,4000	-0,182
61,4500	-0,909
61,5000	-1,750

